ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Кузнецова Пелагея Михайловна,Казахстан,,432-268-106 46,,Сбербанк,Мир,"Кашель, Боль в животе, Температура",Педиатр,2024-03-06T13:58:59+03:00,"Иммуноферментный анализ (ИФА), Общий анализ крови",2024-03-09T15:17:54+03:00,
Шестакова Татьяна Акимовна,,,277-511-746 88,9234 9199 6344 2110,Сбербанк,,"Боль в пояснице, Частое мочеиспускание, Отеки",Нефролог,2025-03-15T09:47:05+03:00,"Биохимический анализ крови, Общий анализ мочи",2025-03-16T20:33:35+03:00,9127.0
,Казахстан,N 5395976,692-960-700 47,6611 8158 6566 7570,Сбербанк,Visa,,Гастроэнтеролог,2023-07-06T11:42:57+03:00,,2023-07-08T13:01:49+03:00,9933.0
Никитин Игорь Денисович,,8694 166692,528-811-489 69,,Сбербанк,,,Педиатр,2024-04-26T17:56:46+03:00,"Копрограмма, Иммуноферментный анализ (ИФА), Общий анализ крови",2024-04-29T13:26:21+03:00,
Никитин Игорь Денисович,Россия,8694 166692,528-811-489 69,3961 3744 2030 2204,Сбербанк,,,Мануальный терапевт,2024-04-11T13:03:35+03:00,"МРТ позвоночника, Общий анализ крови",2024-04-12T08:50:19+03:00,2498.0
Никитин Игорь Денисович,Россия,,528-811-489 69,,Сбербанк,MasterCard,Сыпь,Аллерголог,,,2024-11-17T21:04:28+03:00,
,Россия,,528-811-489 69,3961 3744 2030 2204,Сбербанк,MasterCard,Боль в анальной области,,2025-01-05T12:59:56+03:00,"Колоноскопия, Мазок на инфекции",2025-01-08T12:21:59+03:00,5187.0
Романова Ева Валерьевна,,N 3131794,805-119-420 60,5007 5738 8073 6727,Альфа-Банк,Visa,,Фтизиатр,2023-05-03T17:39:01+03:00,,,
,Беларусь,ID 4240160,996-676-668 29,8259 2956 9118 7507,,Visa,,Дерматовенеролог,2024-11-12T10:35:23+03:00,"Общий анализ крови, Соскоб кожи, ПЦР на ИППП",2024-11-13T13:28:41+03:00,8322.0
,Беларусь,ID 4240160,996-676-668 29,8259 2956 9118 7507,Сбербанк,,"Желтуха у новорожденных, Отказ от еды",Неонатолог,,"Анализ на билирубин, Неонатальный скрининг",2025-01-19T09:00:16+03:00,10255.0
,Беларусь,ID 4240160,,8259 2956 9118 7507,,,"Гнойные выделения, Зубная боль, Отек десен",Стоматолог,2023-07-09T10:29:34+03:00,"Биохимический анализ крови, Рентген зубов",2023-07-11T20:23:01+03:00,2529.0
Тимофеев Ринат Ярославович,Россия,7146 442116,,2480 6763 2183 8040,Сбербанк,,"Потеря веса, Ожирение",Диетолог,2023-09-07T14:21:52+03:00,"Биохимический анализ крови, Анализ на пищевую непереносимость, Глюкоза крови",,
Тимофеев Ринат Ярославович,Россия,7146 442116,,,,Мир,Отек десен,Стоматолог,2023-05-29T10:10:41+03:00,"Панорамный снимок зубов, Биохимический анализ крови, Рентген зубов",2023-06-01T13:31:38+03:00,3205.0
Тимофеев Ринат Ярославович,Россия,,849-889-638 35,,Сбербанк,,,,2024-12-31T21:28:49+03:00,"Рентген придаточных пазух, Общий анализ крови",2025-01-02T13:05:29+03:00,6504.0
Трофимов Ратмир Даниилович,Россия,9589 989386,620-209-791 90,,Альфа-Банк,Visa,"Потливость, Частое мочеиспускание, Потеря веса, Жажда",Эндокринолог,2024-07-03T13:10:18+03:00,"Глюкоза крови, ТТГ (тиреотропный гормон)",2024-07-04T20:45:34+03:00,8301.0
Трофимов Ратмир Даниилович,Россия,9589 989386,620-209-791 90,3300 9952 7102 7427,Альфа-Банк,Visa,Нарушение сна,Невролог,,,,
,Россия,,,,Альфа-Банк,Visa,,Травматолог,,,,2983.0
Карпов Юлий Прохорович,Россия,4415 536468,933-691-983 78,4780 3499 9419 4190,Сбербанк,,,Кардиолог,2025-04-20T17:33:06+03:00,Эхокардиография,2025-04-23T13:34:54+03:00,6735.0
,,,933-691-983 78,,,,Кровотечение,Проктолог,2025-03-06T20:51:43+03:00,Мазок на инфекции,2025-03-08T15:34:48+03:00,3672.0
Карпов Юлий Прохорович,Россия,4415 536468,933-691-983 78,4780 3499 9419 4190,,Visa,"Выделения из сосков, Боль в груди",,,,2023-12-24T18:09:12+03:00,
Карпов Юлий Прохорович,Россия,4415 536468,933-691-983 78,,Сбербанк,Visa,"Панические атаки, Депрессия, Тревожность",Психотерапевт,2024-09-12T16:55:50+03:00,"Гормональные исследования, Общий анализ крови",,10234.0
Карпов Юлий Прохорович,Россия,,,,Сбербанк,,"Нарушение осанки, Боль в пояснице",Мануальный терапевт,2023-08-16T20:24:39+03:00,"Электромиография, МРТ позвоночника",,
,Беларусь,,975-996-603 70,9117 5129 8310 4688,,MasterCard,Отеки,Сосудистый хирург,,УЗИ сосудов,2023-05-24T12:55:58+03:00,11404.0
Терентьева Людмила Германовна,,HN 7995827,975-996-603 70,,Сбербанк,MasterCard,"Опухоли, Боль в груди, Выделения из сосков",Маммолог,,"Биопсия, УЗИ молочных желез, Общий анализ крови",,7791.0
,Беларусь,HN 7995827,975-996-603 70,9117 5129 8310 4688,Сбербанк,,"Желтуха у новорожденных, Температура",Неонатолог,2023-07-07T10:33:26+03:00,"Общий анализ крови, УЗИ органов, Неонатальный скрининг",2023-07-08T08:25:57+03:00,4953.0
Ефимов Анатолий Романович,Россия,3151 292586,204-803-977 60,3694 4725 7118 4454,Сбербанк,MasterCard,,,2024-01-05T21:50:52+03:00,"Рентген придаточных пазух, Мазок из зева",2024-01-07T12:09:02+03:00,8091.0
,Беларусь,BN 6390522,,,,Visa,"Депрессия, Утомляемость",Психиатр,2024-06-19T16:03:18+03:00,"Токсикологическое исследование, Психологические тесты",2024-06-21T15:34:14+03:00,4546.0
,Беларусь,BN 6390522,658-749-364 27,7771 6499 7058 3885,ВТБ,Visa,Сыпь,Косметолог,2024-06-03T11:58:28+03:00,,2024-06-05T14:24:51+03:00,11843.0
Чернова Зоя Елисеевна,Беларусь,PP 2025820,236-609-622 42,1834 1440 6629 1850,Альфа-Банк,MasterCard,"Желтуха, Тошнота, Рвота",Токсиколог,,,,2143.0
Чернова Зоя Елисеевна,Беларусь,PP 2025820,,1834 1440 6629 1850,,MasterCard,,Логопед,2024-11-02T09:48:18+03:00,,2024-11-03T17:59:38+03:00,6465.0
Чернова Зоя Елисеевна,Беларусь,PP 2025820,236-609-622 42,1834 1440 6629 1850,Альфа-Банк,MasterCard,"Потливость, Лихорадка, Озноб, Покраснение кожи",,2024-01-10T10:14:23+03:00,"ПЦР на инфекции, Биохимический анализ крови, Анализ на антитела",,3710.0
Чернова Зоя Елисеевна,Беларусь,PP 2025820,236-609-622 42,1834 1440 6629 1850,Альфа-Банк,MasterCard,"Заложенность носа, Сыпь",Аллерголог,,,,7762.0
Уваров Владимир Акимович,Казахстан,N 7405620,474-837-892 95,,Сбербанк,Visa,,,,Рентген,2023-11-21T16:50:36+03:00,9116.0
,Казахстан,N 7405620,474-837-892 95,5871 5203 1778 2039,,Visa,"Сыпь, Потеря аппетита, Лихорадка, Боль в животе",Паразитолог,2024-09-04T16:59:26+03:00,,2024-09-07T21:20:21+03:00,8842.0
,Казахстан,N 7405620,474-837-892 95,,,Visa,"Покраснение кожи, Зуд, Сыпь, Онемение кожи",,,,2025-01-31T11:24:52+03:00,9622.0
,,N 8195181,777-128-187 22,2163 2436 4683 9942,,MasterCard,"Боль, требующая обезболивания, Проблемы с дыханием",Анестезиолог,,,2024-02-20T12:45:46+03:00,
,Казахстан,,777-128-187 22,2163 2436 4683 9942,Альфа-Банк,MasterCard,"Слабость, Озноб",Терапевт,,"Биохимический анализ крови, Общий анализ крови",,7907.0
Сысоев Артем Петрович,,IB 8858649,332-112-278 96,8722 3923 7174 9882,Сбербанк,Visa,"Кашель, Температура, Боль в животе",Педиатр,2023-05-22T09:27:17+03:00,"Общий анализ мочи, Общий анализ крови, Копрограмма",2023-05-24T09:20:42+03:00,11785.0
Сысоев Артем Петрович,Беларусь,,332-112-278 96,,,Visa,"Потеря веса, Температура",,,"Общий анализ крови, Рентген легких",2024-12-03T09:46:57+03:00,10503.0
Архипов Альберт Валентинович,,ZA 4254175,,4425 9692 6710 9349,,Visa,Проблемы с дыханием,,2024-06-09T18:13:36+03:00,,2024-06-11T21:12:33+03:00,6007.0
,,,,4425 9692 6710 9349,Сбербанк,,,Акушер-гинеколог,,"УЗИ плода, Мазок на флору",,
Ершов Андрей Игнатьевич,Беларусь,OK 9205086,487-486-417 34,,Альфа-Банк,Visa,"Боль в ногах, Отеки",,2023-12-30T08:01:58+03:00,"Общий анализ крови, Допплерография вен, Ангиография",2024-01-02T15:03:38+03:00,5540.0
Ершов Андрей Игнатьевич,Беларусь,,,5092 6234 1991 1627,Альфа-Банк,Visa,"Покраснение кожи, Зуд, Сыпь, Выделения",,2024-03-15T11:21:56+03:00,"ПЦР на ИППП, Мазок на инфекции, Общий анализ крови",2024-03-16T17:31:45+03:00,11813.0
Ершов Андрей Игнатьевич,Беларусь,OK 9205086,487-486-417 34,,,Visa,"Одышка, Чихание",,2024-07-17T13:39:55+03:00,,,2050.0
Мельникова Альбина Аркадьевна,,VD 8789967,165-257-265 52,,,Visa,"Распространение инфекции, Частые заболевания, Лихорадка",,,ПЦР на инфекции,2024-06-13T16:26:10+03:00,4676.0
Мельникова Альбина Аркадьевна,Беларусь,,165-257-265 52,8299 2357 6669 4571,,Visa,,Дерматолог,,"Аллергопробы, Биопсия кожи",,
Мельникова Альбина Аркадьевна,Беларусь,,165-257-265 52,8299 2357 6669 4571,Сбербанк,Visa,"Распространение инфекции, Лихорадка, Частые заболевания",Эпидемиолог,,"Общий анализ крови, Анализ на антитела, ПЦР на инфекции",,4438.0
