ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Кузнецова Зинаида Акимовна,,XC 3327151,613-243-825 78,,ВТБ,Visa,Абстинентный синдром,Нарколог,2023-10-18T13:21:24+03:00,"Общий анализ крови, Токсикологическое исследование, Психологические тесты",2023-10-21T11:40:40+03:00,6273.0
Кузнецова Зинаида Акимовна,,XC 3327151,613-243-825 78,,ВТБ,Visa,"Лихорадка, Отторжение органа, Боль в области трансплантата",Трансплантолог,2023-05-28T10:36:25+03:00,"Общий анализ крови, Биохимический анализ крови, Гистосовместимость",2023-05-30T13:16:23+03:00,2368.0
Костин Егор Маркович,Россия,9785 211974,129-176-443 57,7960 7686 5468 3071,Сбербанк,Visa,"Отторжение органа, Лихорадка, Боль в области трансплантата",,2024-04-17T20:23:06+03:00,"Биохимический анализ крови, Гистосовместимость",2024-04-19T15:18:48+03:00,10977.0
Костин Егор Маркович,,9785 211974,129-176-443 57,7960 7686 5468 3071,Сбербанк,Visa,"Диагностика травм, Визуализация внутренних органов",Радиолог,2024-01-07T17:30:44+03:00,"КТ, Рентген, МРТ",2024-01-09T19:19:14+03:00,
Костин Егор Маркович,Россия,9785 211974,,7960 7686 5468 3071,Сбербанк,Visa,Отторжение органа,,,,,7092.0
Ширяева Алёна Александровна,Россия,8071 223715,272-285-927 52,,Тинькофф,Visa,"Лихорадка, Отторжение органа",Трансплантолог,2024-02-18T12:57:46+03:00,,2024-02-20T14:53:00+03:00,7926.0
Савина Виктория Максимовна,Казахстан,N 3887539,112-158-791 91,,,MasterCard,,Ревматолог,2025-05-01T16:18:29+03:00,"Общий анализ крови, Антинуклеарные антитела",,7154.0
Савина Виктория Максимовна,Казахстан,N 3887539,,8456 4341 9430 7968,Сбербанк,MasterCard,,,2023-07-05T17:58:56+03:00,"Общий анализ мочи, УЗИ почек, Анализ мочи по Нечипоренко",,2833.0
Савина Виктория Максимовна,,N 3887539,112-158-791 91,,,,Лихорадка,Трансплантолог,2023-11-13T18:53:49+03:00,,2023-11-16T13:05:27+03:00,2519.0
Савина Виктория Максимовна,Казахстан,,112-158-791 91,8456 4341 9430 7968,Сбербанк,,"Потливость, Бледность кожи, Лихорадка, Слабость",Гематолог,2024-11-19T20:34:15+03:00,"Общий анализ крови, Анализ на тромбоциты",2024-11-22T21:44:06+03:00,9991.0
Савина Виктория Максимовна,Казахстан,N 3887539,112-158-791 91,,Сбербанк,MasterCard,"Потеря веса, Непереносимость продуктов, Ожирение",Диетолог,2024-03-12T13:35:02+03:00,"Биохимический анализ крови, Анализ на пищевую непереносимость",2024-03-14T18:16:34+03:00,7063.0
,Россия,6323 399831,948-322-638 45,3780 7529 9588 6339,Сбербанк,Мир,Озноб,,2024-03-11T08:50:32+03:00,"Общий анализ мочи, ЭКГ",2024-03-13T21:44:18+03:00,11692.0
Михайлов Виталий Антонович,Россия,6323 399831,,,Сбербанк,,Абстинентный синдром,,2024-12-09T17:08:27+03:00,"Анализ на наркотики, Общий анализ крови",2024-12-11T18:49:22+03:00,11098.0
Михайлов Виталий Антонович,Россия,6323 399831,948-322-638 45,3780 7529 9588 6339,,Мир,Одышка,Фтизиатр,2024-11-19T21:52:57+03:00,"Анализ мокроты, Проба Манту",2024-11-22T13:46:13+03:00,5214.0
Михайлов Виталий Антонович,,6323 399831,948-322-638 45,,Сбербанк,Мир,"Потеря веса, Непереносимость продуктов",Диетолог,2025-04-10T16:22:57+03:00,"Глюкоза крови, Анализ на пищевую непереносимость, Биохимический анализ крови",2025-04-12T08:19:25+03:00,4815.0
,Россия,6323 399831,948-322-638 45,,Сбербанк,Мир,"Эректильная дисфункция, Нарушение полового влечения",Сексопатолог,2025-01-23T15:44:05+03:00,Гормональные исследования,2025-01-24T19:08:04+03:00,
Егорова Зоя Платоновна,Россия,9164 793032,637-959-302 10,7739 9982 9142 7387,Сбербанк,Visa,Боль в правом подреберье,Гепатолог,2023-08-29T09:30:34+03:00,"Биохимический анализ крови, Анализ на гепатиты",2023-09-01T16:49:49+03:00,9108.0
Егорова Зоя Платоновна,Россия,9164 793032,637-959-302 10,7739 9982 9142 7387,Сбербанк,Visa,,Хирург,2024-02-11T19:12:29+03:00,"МРТ или КТ, Общий анализ крови, УЗИ органов брюшной полости",,8479.0
Егорова Зоя Платоновна,Россия,,637-959-302 10,7739 9982 9142 7387,Сбербанк,Visa,,Невролог,,"МРТ головного мозга, Общий анализ крови",,4845.0
Воробьева Мила Иннокентьевна,,9339 543831,509-368-334 16,7346 4421 2594 5320,Сбербанк,Visa,"Лихорадка, Сыпь",Паразитолог,2023-05-30T13:25:21+03:00,"Анализ на антитела к паразитам, Общий анализ крови, Копрограмма",2023-05-31T15:28:49+03:00,7741.0
Воробьева Мила Иннокентьевна,Россия,9339 543831,509-368-334 16,7346 4421 2594 5320,Сбербанк,Visa,Зубная боль,Стоматолог,2025-04-10T09:34:49+03:00,Рентген зубов,2025-04-12T09:39:09+03:00,6078.0
Воробьева Мила Иннокентьевна,,,509-368-334 16,7346 4421 2594 5320,Сбербанк,Visa,Чихание,Аллерголог,2024-12-10T20:07:33+03:00,"Иммуноглобулин Е, Кожные тесты на аллергены",2024-12-13T20:07:16+03:00,7719.0
Кошелев Аким Макарович,,CM 6216284,,3540 5629 3427 2366,Сбербанк,MasterCard,"Покраснение кожи, Лихорадка, Озноб",Инфекционист,2024-06-07T12:59:50+03:00,,2024-06-10T11:58:43+03:00,
Кошелев Аким Макарович,Беларусь,CM 6216284,783-902-970 72,3540 5629 3427 2366,Сбербанк,,"Лихорадка, Слабость",Гематолог,2024-12-09T09:26:36+03:00,"Общий анализ крови, Анализ на тромбоциты, Ферритин",,2256.0
Кошелев Аким Макарович,Беларусь,CM 6216284,783-902-970 72,3540 5629 3427 2366,Сбербанк,MasterCard,,,2025-02-09T13:18:09+03:00,"Эзофагогастродуоденоскопия, УЗИ органов брюшной полости",2025-02-12T11:03:56+03:00,
,Беларусь,,783-902-970 72,3540 5629 3427 2366,Сбербанк,,"Рвота, Температура, Боль в животе",Педиатр,2024-01-06T09:26:17+03:00,"Иммуноферментный анализ (ИФА), Общий анализ мочи",2024-01-07T21:03:45+03:00,5787.0
Логинова Злата Германовна,Беларусь,RC 9783834,755-233-550 48,,,Visa,"Акне, Сыпь, Покраснение кожи",Косметолог,2024-07-22T16:48:29+03:00,"Аллергопробы, Соскоб кожи, Биохимический анализ крови",2024-07-24T15:15:50+03:00,4585.0
,Беларусь,RC 9783834,,,Альфа-Банк,Visa,"Гнойные выделения, Острая боль в пояснице",,2024-01-22T10:52:13+03:00,"МРТ или КТ, Общий анализ крови, Коагулограмма",2024-01-25T11:55:10+03:00,10267.0
Логинова Злата Германовна,Беларусь,RC 9783834,755-233-550 48,3452 8623 1702 6931,Альфа-Банк,,Тошнота,Гастроэнтеролог,2024-01-23T16:39:42+03:00,,2024-01-25T18:07:50+03:00,10902.0
,,RC 9783834,755-233-550 48,3452 8623 1702 6931,Альфа-Банк,,,Офтальмолог,2023-08-16T21:05:15+03:00,Оптическая когерентная томография,2023-08-19T20:06:32+03:00,7309.0
Логинова Злата Германовна,Беларусь,RC 9783834,755-233-550 48,3452 8623 1702 6931,Альфа-Банк,Visa,"Депрессия, Панические атаки",Психотерапевт,2024-02-28T20:55:31+03:00,Психологические тесты,2024-03-02T12:54:13+03:00,8490.0
Михайлов Абрам Игнатьевич,Россия,8644 609485,,5630 1870 5632 3952,,Visa,"Рвота, Кашель, Боль в животе",Педиатр,2023-08-18T18:44:47+03:00,Копрограмма,2023-08-20T13:05:20+03:00,10892.0
Михайлов Абрам Игнатьевич,Россия,8644 609485,770-883-827 93,5630 1870 5632 3952,Сбербанк,Visa,"Боль в животе, Рвота, Кашель, Температура",Педиатр,2024-04-11T15:19:04+03:00,,2024-04-13T18:28:51+03:00,
Михайлов Абрам Игнатьевич,Россия,8644 609485,770-883-827 93,5630 1870 5632 3952,Сбербанк,Visa,,Стоматолог,2023-08-11T17:27:06+03:00,,2023-08-13T16:11:10+03:00,4817.0
Капустин Геннадий Кириллович,Россия,,410-124-355 51,6037 5178 4477 5192,,Visa,"Зуд, Покраснение кожи, Сыпь",Дерматолог,,Общий анализ крови,,8453.0
Капустин Геннадий Кириллович,Россия,8758 103679,410-124-355 51,,,Visa,"Потеря веса, Кашель, Температура, Одышка",Фтизиатр,2024-06-24T14:37:04+03:00,Рентген легких,2024-06-26T10:48:23+03:00,
Сафронова Агния Елисеевна,Россия,5561 432049,,7420 9002 8010 7933,Альфа-Банк,MasterCard,,Уролог,2023-07-07T15:59:11+03:00,"Общий анализ мочи, ПЦР на инфекции, УЗИ почек",2023-07-09T14:47:46+03:00,8368.0
Сафронова Агния Елисеевна,,5561 432049,536-150-833 44,7420 9002 8010 7933,Альфа-Банк,MasterCard,Отеки,Сосудистый хирург,2024-08-18T08:54:30+03:00,УЗИ сосудов,2024-08-20T16:40:55+03:00,3186.0
Сафронова Агния Елисеевна,Россия,,536-150-833 44,7420 9002 8010 7933,Альфа-Банк,MasterCard,Сухость глаз,Офтальмолог,2023-08-27T15:34:48+03:00,Офтальмоскопия,,
,,,536-150-833 44,7420 9002 8010 7933,Альфа-Банк,MasterCard,,Стоматолог,2024-06-21T21:30:17+03:00,Биохимический анализ крови,2024-06-23T18:41:43+03:00,7971.0
