ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Белова Милана Данииловна,Россия,1233 287446,230-486-478 95,6918 6113 5426 3664,Сбербанк,Visa,"Одышка, Боль в груди",Кардиолог,2024-01-11T19:57:11+03:00,"Холтеровское мониторирование, Биохимический анализ крови",2024-01-13T08:08:04+03:00,5033
Сафонова Екатерина Николаевна,Казахстан,N 7836447,611-322-142 74,7970 3664 6746 2117,Альфа-Банк,Мир,Реабилитация после травм,Физиотерапевт,2024-03-29T19:26:56+03:00,Электромиография,2024-03-31T20:04:30+03:00,6123
Сафонова Екатерина Николаевна,Казахстан,N 7836447,611-322-142 74,7970 3664 6746 2117,Альфа-Банк,Мир,Реабилитация после травм,Физиотерапевт,2024-09-21T19:04:52+03:00,"МРТ, Электромиография",2024-09-24T13:38:06+03:00,5022
Голубев Назар Владимирович,Казахстан,N 8510607,249-233-493 13,1128 6502 2830 7361,Тинькофф,Visa,"Нарушение полового влечения, Эректильная дисфункция",Сексопатолог,2024-02-28T15:16:41+03:00,"Гормональные исследования, Психологические тесты",2024-03-01T16:08:30+03:00,9095
Голубев Назар Владимирович,Казахстан,N 8510607,249-233-493 13,1128 6502 2830 7361,Тинькофф,Visa,"Заложенность носа, Одышка, Чихание",Аллерголог,2025-03-23T16:20:48+03:00,"Аллергопробы, Кожные тесты на аллергены, Иммуноглобулин Е",2025-03-26T14:09:07+03:00,2852
Голубев Назар Владимирович,Казахстан,N 8510607,249-233-493 13,1128 6502 2830 7361,Тинькофф,Visa,"Боль в груди, Учащенное сердцебиение, Отеки, Одышка",Кардиолог,2023-05-10T13:39:36+03:00,ЭКГ,2023-05-13T11:52:38+03:00,4155
Голубев Назар Владимирович,Казахстан,N 8510607,249-233-493 13,1128 6502 2830 7361,Тинькофф,Visa,"Отказ от еды, Желтуха у новорожденных",Неонатолог,2025-04-18T09:58:57+03:00,"Общий анализ крови, УЗИ органов, Анализ на билирубин",2025-04-19T12:43:51+03:00,4570
Савельев Евгений Викторович,Беларусь,AM 8521159,476-356-830 45,5111 1761 6021 8308,Сбербанк,Visa,"Гнойные выделения, Боль в горле, Заложенность носа",Отоларинголог,2023-08-23T20:16:51+03:00,Аудиометрия,2023-08-26T14:38:07+03:00,2377
Савельев Евгений Викторович,Беларусь,AM 8521159,476-356-830 45,5111 1761 6021 8308,Сбербанк,Visa,Тревожность,Психотерапевт,2023-12-22T19:31:04+03:00,"Общий анализ крови, ЭЭГ, Психологические тесты",2023-12-24T16:47:55+03:00,3741
Савельев Евгений Викторович,Беларусь,AM 8521159,476-356-830 45,5111 1761 6021 8308,Сбербанк,Visa,"Боль внизу живота, Нарушение цикла, Выделения",Акушер-гинеколог,2025-04-14T21:50:50+03:00,"Мазок на флору, УЗИ плода",2025-04-17T20:22:38+03:00,4624
Савельев Евгений Викторович,Беларусь,AM 8521159,476-356-830 45,5111 1761 6021 8308,Сбербанк,Visa,Покраснение глаз,Офтальмолог,2024-06-29T11:38:28+03:00,"Проверка остроты зрения, Офтальмоскопия",2024-07-02T21:33:44+03:00,5040
Гордеева Глафира Валерьевна,Беларусь,FV 5034626,267-363-966 11,5529 6958 1737 5690,ВТБ,Visa,"Тошнота, Желтуха",Токсиколог,2024-10-17T18:14:39+03:00,Биохимический анализ крови,2024-10-20T20:55:59+03:00,8968
Гордеева Глафира Валерьевна,Беларусь,FV 5034626,267-363-966 11,5529 6958 1737 5690,ВТБ,Visa,"Покраснение кожи, Сыпь",Косметолог,2025-04-05T18:52:05+03:00,"Аллергопробы, Биохимический анализ крови",2025-04-08T21:46:29+03:00,5265
Гордеева Глафира Валерьевна,Беларусь,FV 5034626,267-363-966 11,5529 6958 1737 5690,ВТБ,Visa,"Боль при мочеиспускании, Выделения, Сыпь",Венеролог,2024-08-27T12:33:24+03:00,"Анализ на ВИЧ, ПЦР на инфекции",2024-08-28T13:39:50+03:00,3555
Гордеева Глафира Валерьевна,Беларусь,FV 5034626,267-363-966 11,5529 6958 1737 5690,ВТБ,Visa,"Одышка, Боль в груди, Затрудненное дыхание, Кашель",Пульмонолог,2025-04-21T08:49:15+03:00,"Рентген грудной клетки, Общий анализ крови",2025-04-23T09:20:39+03:00,11520
Гордеева Глафира Валерьевна,Беларусь,FV 5034626,267-363-966 11,5529 6958 1737 5690,ВТБ,Visa,"Нарушение цикла, Выделения",Акушер-гинеколог,2023-05-20T21:06:46+03:00,"Цитологическое исследование, УЗИ плода, Гормональные исследования",2023-05-23T09:59:56+03:00,9193
Ефимова Оксана Прохоровна,Россия,5188 724142,184-373-961 27,8153 3088 2773 2748,Тинькофф,Мир,"Боль в животе, Острая боль в пояснице",Хирург,2024-12-16T08:50:17+03:00,"Общий анализ крови, Коагулограмма",2024-12-18T15:35:14+03:00,10949
Ефимова Оксана Прохоровна,Россия,5188 724142,184-373-961 27,8153 3088 2773 2748,Тинькофф,Мир,Боль,Анестезиолог,2025-04-01T15:50:04+03:00,"Биохимический анализ крови, Коагулограмма",2025-04-03T10:49:45+03:00,3962
Ефимова Оксана Прохоровна,Россия,5188 724142,184-373-961 27,8153 3088 2773 2748,Тинькофф,Мир,"Частые инфекции, Лихорадка",Иммунолог,2023-06-13T20:46:14+03:00,"Иммунограмма, ПЦР на вирусы",2023-06-16T12:53:05+03:00,4019
Ефимова Оксана Прохоровна,Россия,5188 724142,184-373-961 27,8153 3088 2773 2748,Тинькофф,Мир,Выделения из сосков,Маммолог,2025-02-06T17:00:15+03:00,"Маммография, Общий анализ крови",2025-02-08T16:20:05+03:00,10389
Ефимова Оксана Прохоровна,Россия,5188 724142,184-373-961 27,8153 3088 2773 2748,Тинькофф,Мир,"Сыпь, Покраснение кожи, Акне",Косметолог,2024-12-31T17:00:09+03:00,"Биохимический анализ крови, Соскоб кожи, Аллергопробы",2025-01-03T12:37:45+03:00,9369
Плотникова Римма Николаевна,Беларусь,CQ 9720696,276-454-644 51,8833 3320 5573 3579,Сбербанк,Visa,Покраснение кожи,Дерматовенеролог,2023-10-31T12:29:11+03:00,"ПЦР на ИППП, Мазок на инфекции",2023-11-01T11:36:45+03:00,5856
Плотникова Римма Николаевна,Беларусь,CQ 9720696,276-454-644 51,8833 3320 5573 3579,Сбербанк,Visa,"Гнойные выделения, Острая боль в пояснице",Хирург,2023-10-05T09:18:22+03:00,"УЗИ органов брюшной полости, МРТ или КТ",2023-10-06T09:15:20+03:00,3566
Плотникова Римма Николаевна,Беларусь,CQ 9720696,276-454-644 51,8833 3320 5573 3579,Сбербанк,Visa,Желтуха у новорожденных,Неонатолог,2023-10-30T12:52:01+03:00,"Анализ на билирубин, Неонатальный скрининг, УЗИ органов",2023-11-01T12:58:12+03:00,9705
Плотникова Римма Николаевна,Беларусь,CQ 9720696,276-454-644 51,8833 3320 5573 3579,Сбербанк,Visa,Затуманенное зрение,Офтальмолог,2024-06-05T17:09:46+03:00,"Офтальмоскопия, Проверка остроты зрения",2024-06-07T12:36:42+03:00,3331
Плотникова Римма Николаевна,Беларусь,CQ 9720696,276-454-644 51,8833 3320 5573 3579,Сбербанк,Visa,"Нарушение менструального цикла, Выделения, Боли внизу живота",Гинеколог,2025-02-14T15:48:08+03:00,"Мазок на флору, Цитологическое исследование, УЗИ органов малого таза",2025-02-15T14:23:19+03:00,7827
Андреева Ксения Елисеевна,Беларусь,CB 1163225,148-736-535 57,8353 5337 1950 3617,Тинькофф,Мир,Частое мочеиспускание,Нефролог,2024-11-12T17:27:49+03:00,"Общий анализ мочи, Анализ мочи по Нечипоренко, УЗИ почек",2024-11-15T13:40:41+03:00,11963
Андреева Ксения Елисеевна,Беларусь,CB 1163225,148-736-535 57,8353 5337 1950 3617,Тинькофф,Мир,"Выделения из сосков, Боль в груди, Опухоли",Маммолог,2025-04-13T16:24:16+03:00,"УЗИ молочных желез, Общий анализ крови, Маммография",2025-04-16T08:34:37+03:00,9348
Андреева Ксения Елисеевна,Беларусь,CB 1163225,148-736-535 57,8353 5337 1950 3617,Тинькофф,Мир,"Сыпь, Боль при мочеиспускании",Венеролог,2025-04-13T16:07:04+03:00,"Анализ на ВИЧ, ПЦР на инфекции",2025-04-15T18:03:17+03:00,3160
Андреева Ксения Елисеевна,Беларусь,CB 1163225,148-736-535 57,8353 5337 1950 3617,Тинькофф,Мир,"Нарушение полового влечения, Потеря оргазма, Эректильная дисфункция",Сексопатолог,2024-07-02T15:17:28+03:00,"Анализ на тестостерон, Психологические тесты, Гормональные исследования",2024-07-05T16:35:32+03:00,3829
Иванов Андрей Иванович,Казахстан,N 0278012,824-189-378 76,7934 6837 5263 8546,Сбербанк,MasterCard,"Диагностика травм, Выявление опухолей, Визуализация внутренних органов",Радиолог,2024-04-11T08:18:16+03:00,"МРТ, КТ, Рентген",2024-04-14T18:12:13+03:00,2036
